task_id,asset_id,asset_type,corridor_id,location_km,signal_type,defect_or_task,severity,criticality_1_5,safety_risk_1_5,operational_impact_1_5,reported_date,due_date,overdue_days,estimated_duration_min,required_team_size,maintenance_type,possession_required,status
SMMS003131,AST007869,Axle Counter,C00002,52.4,Axle Counter,Axle counter fault,Low,4,3,1,2025-03-06,2025-04-11,81,127,4,Preventive,No,Open
SMMS003132,AST006910,Relay,C00047,22.2,Relay Interlocking,Relay degradation,Medium,2,2,3,2025-06-05,2025-06-19,0,60,2,Preventive,Yes,Completed
SMMS003133,AST008164,Relay,C00050,8.0,Relay Interlocking,Relay degradation,High,3,4,3,2025-06-27,2025-07-06,0,122,3,Corrective,No,Scheduled
SMMS003134,AST005530,Relay,C00046,23.4,Relay Interlocking,Relay degradation,Low,4,1,2,2025-06-03,2025-07-02,0,60,3,Corrective,No,Open
SMMS003135,AST008218,Interlocking,C00086,144.3,Route Relay Interlocking,Interlocking inspection,Medium,4,1,2,2025-06-25,2025-07-07,0,196,3,Inspection,Yes,Completed
SMMS003136,AST007094,Track Circuit,C00023,32.4,Track Circuit,Track circuit fault,Low,3,1,1,2025-06-02,2025-07-12,0,182,4,Preventive,No,Deferred
SMMS003137,AST005960,Track Circuit,C00090,48.0,Track Circuit,Track circuit fault,High,3,4,4,2025-05-29,2025-06-10,0,215,4,Preventive,No,Completed
SMMS003138,AST008022,Axle Counter,C00054,40.3,Axle Counter,Axle counter fault,High,3,4,2,2025-06-16,2025-06-21,10,75,5,Corrective,Yes,In Progress
SMMS003139,AST006904,Optical Fiber,C00045,30.6,OFC Link,Cable fault,High,3,4,2,2025-06-19,2025-06-29,0,121,3,Corrective,Yes,Completed
SMMS003140,AST006118,Telecom Cable,C00027,26.2,Quad Cable,Cable fault,Medium,2,3,2,2025-06-22,2025-07-12,0,124,3,Corrective,No,Deferred
SMMS003141,AST006119,Telecom Cable,C00076,51.0,Quad Cable,Cable fault,Low,2,1,2,2025-06-19,2025-07-20,0,131,4,Corrective,Yes,In Progress
SMMS003142,AST006644,Point Machine,C00095,95.1,Electric Point Machine,Point machine fault,Medium,2,2,2,2025-04-20,2025-05-01,61,181,5,Preventive,Yes,Scheduled
SMMS003143,AST005323,Optical Fiber,C00030,119.0,OFC Link,Cable fault,High,5,2,1,2025-06-18,2025-06-25,0,126,2,Corrective,No,Completed
SMMS003144,AST006403,Level Crossing Signal,C00098,4.1,LC Gate Signal,Signal failure,Critical,4,4,5,2025-06-29,2025-06-30,1,150,4,Preventive,Yes,Open
SMMS003145,AST006935,Point Machine,C00093,22.0,Electric Point Machine,Point machine fault,High,4,4,3,2025-03-15,2025-03-21,102,197,4,Corrective,Yes,Open
SMMS003146,AST006393,Level Crossing Signal,C00015,113.6,LC Gate Signal,Signal failure,High,4,4,2,2025-06-06,2025-06-15,0,38,2,Preventive,Yes,Completed
SMMS003147,AST006253,Optical Fiber,C00052,173.0,OFC Link,Cable fault,Low,2,2,1,2025-06-27,2025-07-23,0,132,3,Inspection,Yes,Open
SMMS003148,AST008305,Relay,C00081,62.3,Relay Interlocking,Relay degradation,Medium,2,3,2,2025-06-14,2025-06-29,2,131,2,Corrective,Yes,Open
SMMS003149,AST005827,Telecom Cable,C00011,201.5,Quad Cable,Cable fault,Medium,2,4,3,2025-05-17,2025-05-27,35,96,4,Corrective,Yes,Scheduled
SMMS003150,AST006685,Signal,C00097,21.1,Colour Light Signal,Signal failure,Medium,2,3,2,2025-06-25,2025-07-11,0,108,4,Preventive,Yes,Open
SMMS003151,AST007870,Axle Counter,C00094,60.8,Axle Counter,Axle counter fault,High,3,4,2,2025-06-21,2025-06-28,3,80,2,Corrective,Yes,Open
SMMS003152,AST008064,Level Crossing Signal,C00088,4.8,LC Gate Signal,Signal failure,Low,3,3,2,2025-05-28,2025-07-02,0,68,2,Corrective,Yes,Completed
SMMS003153,AST006429,Relay,C00051,42.2,Relay Interlocking,Relay degradation,Critical,4,4,5,2025-05-11,2025-05-14,48,92,4,Preventive,No,In Progress
SMMS003154,AST006580,Point Machine,C00035,75.4,Electric Point Machine,Point machine fault,Low,2,2,1,2025-06-29,2025-08-05,0,117,3,Corrective,No,Completed
SMMS003155,AST008456,Track Circuit,C00071,20.9,Track Circuit,Track circuit fault,Medium,3,3,1,2025-03-11,2025-03-24,0,147,4,Preventive,No,Completed
SMMS003156,AST007648,Telecom Cable,C00077,37.8,Quad Cable,Cable fault,Low,4,2,1,2025-06-15,2025-07-20,0,145,2,Inspection,Yes,Completed
SMMS003157,AST007602,Telecom Cable,C00049,3.6,Quad Cable,Cable fault,High,3,3,3,2025-03-30,2025-04-06,86,128,3,Corrective,No,Open
SMMS003158,AST005969,Signal,C00056,29.0,Colour Light Signal,Signal failure,Medium,2,2,2,2025-06-26,2025-07-14,0,118,4,Corrective,Yes,Scheduled
SMMS003159,AST006489,Interlocking,C00050,58.2,Route Relay Interlocking,Interlocking inspection,Medium,4,3,1,2025-06-13,2025-07-03,0,182,2,Inspection,Yes,In Progress
SMMS003160,AST008525,Relay,C00009,31.1,Relay Interlocking,Relay degradation,Low,2,2,1,2025-06-17,2025-07-24,0,33,3,Corrective,Yes,In Progress
SMMS003161,AST005935,Relay,C00040,85.3,Relay Interlocking,Relay degradation,Low,4,2,3,2025-06-25,2025-08-10,0,54,2,Preventive,No,Open
SMMS003162,AST005302,Interlocking,C00083,35.7,Route Relay Interlocking,Interlocking inspection,High,2,4,2,2025-03-26,2025-04-06,86,226,4,Inspection,No,Open
SMMS003163,AST007513,Point Machine,C00006,11.1,Electric Point Machine,Point machine fault,Medium,3,2,4,2025-06-06,2025-06-18,13,133,4,Preventive,Yes,Open
SMMS003164,AST008413,Interlocking,C00020,22.4,Route Relay Interlocking,Interlocking inspection,Medium,3,3,1,2025-06-28,2025-07-17,0,210,4,Inspection,No,Scheduled
SMMS003165,AST007077,Interlocking,C00010,48.8,Route Relay Interlocking,Interlocking inspection,Medium,3,4,1,2025-06-24,2025-07-16,0,189,3,Inspection,Yes,Open
SMMS003166,AST006376,Interlocking,C00022,42.0,Route Relay Interlocking,Interlocking inspection,Medium,3,3,2,2025-06-08,2025-06-23,0,205,3,Inspection,Yes,Completed
SMMS003167,AST006463,Track Circuit,C00083,66.1,Track Circuit,Track circuit fault,Medium,2,3,1,2025-06-30,2025-07-21,0,131,2,Corrective,Yes,Completed
SMMS003168,AST008173,Signal,C00071,24.1,Colour Light Signal,Signal failure,Medium,3,3,2,2025-03-06,2025-03-29,94,119,1,Preventive,Yes,Open
SMMS003169,AST005467,Relay,C00001,66.3,Relay Interlocking,Relay degradation,Low,2,1,1,2025-06-11,2025-07-26,0,118,5,Inspection,Yes,Completed
SMMS003170,AST007435,Point Machine,C00020,5.4,Electric Point Machine,Point machine fault,Low,1,1,1,2025-06-10,2025-07-25,0,120,4,Inspection,No,Open
SMMS003171,AST006413,Optical Fiber,C00099,3.9,OFC Link,Cable fault,Low,3,2,2,2025-06-25,2025-07-24,0,127,3,Preventive,Yes,Completed
SMMS003172,AST007061,Signal,C00037,40.4,Colour Light Signal,Signal failure,Critical,4,4,4,2025-05-17,2025-05-20,42,139,3,Preventive,Yes,Scheduled
SMMS003173,AST005569,Optical Fiber,C00049,8.3,OFC Link,Cable fault,Low,1,1,2,2025-05-17,2025-06-08,23,165,1,Corrective,Yes,Open
SMMS003174,AST006416,Telecom Cable,C00097,16.7,Quad Cable,Cable fault,Low,3,1,2,2025-06-18,2025-08-03,0,205,5,Inspection,Yes,Completed
SMMS003175,AST007049,Relay,C00007,14.7,Relay Interlocking,Relay degradation,Medium,1,2,1,2025-06-28,2025-07-11,0,134,3,Preventive,No,In Progress
SMMS003176,AST007443,Relay,C00076,29.6,Relay Interlocking,Relay degradation,Medium,2,3,3,2025-06-18,2025-07-07,0,75,3,Preventive,Yes,Scheduled
SMMS003177,AST006268,Axle Counter,C00036,31.5,Axle Counter,Axle counter fault,Medium,4,3,2,2025-04-22,2025-05-11,51,69,4,Preventive,No,Open
SMMS003178,AST006747,Signal,C00036,43.5,Colour Light Signal,Signal lamp/equipment replacement,High,2,3,3,2025-06-12,2025-06-20,11,59,3,Corrective,No,In Progress
SMMS003179,AST008497,Interlocking,C00060,16.6,Route Relay Interlocking,Interlocking inspection,Critical,4,5,4,2025-06-27,2025-06-28,3,212,6,Inspection,Yes,Open
SMMS003180,AST007719,Level Crossing Signal,C00091,152.3,LC Gate Signal,Signal failure,High,4,4,3,2025-03-30,2025-04-08,84,106,2,Preventive,Yes,Open
SMMS003181,AST008431,Signal,C00081,4.0,Colour Light Signal,Signal lamp/equipment replacement,Critical,4,4,4,2025-06-16,2025-06-19,0,61,2,Preventive,No,Completed
SMMS003182,AST007458,Optical Fiber,C00039,9.2,OFC Link,Cable fault,Medium,4,3,1,2025-06-03,2025-06-25,6,174,3,Preventive,No,In Progress
SMMS003183,AST007260,Track Circuit,C00005,76.2,Track Circuit,Track circuit fault,Low,2,2,2,2025-05-31,2025-07-16,0,151,2,Preventive,No,Completed
SMMS003184,AST007193,Optical Fiber,C00043,11.3,OFC Link,Cable fault,Medium,3,3,2,2025-06-19,2025-07-09,0,173,4,Preventive,Yes,Open
SMMS003185,AST006622,Optical Fiber,C00069,288.6,OFC Link,Cable fault,Critical,4,4,3,2025-06-24,2025-06-28,0,99,2,Corrective,Yes,Completed
SMMS003186,AST008181,Track Circuit,C00069,308.6,Track Circuit,Track circuit fault,Critical,5,5,4,2025-05-31,2025-06-04,27,198,3,Preventive,No,Open
SMMS003187,AST007701,Axle Counter,C00006,9.4,Axle Counter,Axle counter fault,Low,2,1,1,2025-05-21,2025-06-23,8,37,2,Corrective,Yes,Deferred
SMMS003188,AST007070,Track Circuit,C00090,66.6,Track Circuit,Track circuit fault,High,4,4,3,2025-05-11,2025-05-20,42,138,3,Corrective,Yes,Open
SMMS003189,AST007251,Signal,C00054,32.6,Colour Light Signal,Signal failure,Medium,2,2,2,2025-03-08,2025-03-23,100,66,4,Corrective,No,Open
SMMS003190,AST008178,Point Machine,C00006,2.5,Electric Point Machine,Point machine fault,Medium,3,3,2,2025-06-27,2025-07-15,0,98,2,Corrective,No,Open
SMMS003191,AST005432,Signal,C00065,62.4,Colour Light Signal,Signal lamp/equipment replacement,Low,2,1,1,2025-06-29,2025-08-05,0,59,4,Inspection,No,Scheduled
SMMS003192,AST005505,Optical Fiber,C00001,80.0,OFC Link,Cable fault,High,4,4,2,2025-05-08,2025-05-15,47,179,2,Preventive,Yes,Scheduled
SMMS003193,AST007127,Relay,C00019,124.0,Relay Interlocking,Relay degradation,High,2,2,3,2025-06-19,2025-06-27,4,49,3,Preventive,Yes,Scheduled
SMMS003194,AST007733,Track Circuit,C00097,18.4,Track Circuit,Track circuit fault,Medium,4,2,1,2025-05-18,2025-06-06,25,153,2,Corrective,Yes,In Progress
SMMS003195,AST006656,Telecom Cable,C00039,20.0,Quad Cable,Cable fault,Low,2,1,1,2025-03-08,2025-04-21,71,129,2,Corrective,Yes,Deferred
SMMS003196,AST005980,Signal,C00040,30.4,Colour Light Signal,Signal failure,Low,2,2,2,2025-05-05,2025-06-14,17,124,2,Preventive,Yes,Open
SMMS003197,AST006949,Level Crossing Signal,C00087,104.8,LC Gate Signal,Signal failure,Medium,4,3,3,2025-06-24,2025-07-09,0,85,1,Preventive,No,Open
SMMS003198,AST006304,Relay,C00042,51.3,Relay Interlocking,Relay degradation,Low,2,2,1,2025-06-19,2025-08-03,0,123,3,Preventive,No,Open
SMMS003199,AST008464,Point Machine,C00071,21.7,Electric Point Machine,Point machine fault,Medium,2,2,1,2025-04-01,2025-04-20,72,142,2,Preventive,No,Open
SMMS003200,AST006392,Track Circuit,C00072,35.6,Track Circuit,Track circuit fault,Medium,5,1,2,2025-06-12,2025-06-24,7,167,4,Preventive,No,Open
SMMS003201,AST007704,Signal,C00008,43.6,Colour Light Signal,Signal failure,Low,2,2,2,2025-06-08,2025-07-13,0,91,3,Inspection,Yes,Scheduled
SMMS003202,AST007556,Track Circuit,C00044,35.5,Track Circuit,Track circuit fault,Low,2,2,1,2025-06-20,2025-08-03,0,64,2,Corrective,Yes,Open
SMMS003203,AST006530,Axle Counter,C00080,46.0,Axle Counter,Axle counter fault,Low,3,1,3,2025-06-07,2025-07-21,0,74,3,Corrective,Yes,Completed
SMMS003204,AST007428,Axle Counter,C00062,8.2,Axle Counter,Axle counter fault,Medium,3,2,2,2025-03-31,2025-04-20,72,34,2,Preventive,Yes,Open
SMMS003205,AST007961,Relay,C00004,84.5,Relay Interlocking,Relay degradation,Medium,2,3,3,2025-06-07,2025-06-25,6,51,3,Corrective,No,Open
SMMS003206,AST007875,Interlocking,C00050,0.8,Route Relay Interlocking,Interlocking inspection,Medium,2,3,3,2025-06-23,2025-07-07,0,210,6,Inspection,No,Scheduled
SMMS003207,AST006142,Signal,C00063,53.6,Colour Light Signal,Signal lamp/equipment replacement,Low,2,1,2,2025-03-15,2025-04-30,62,110,2,Corrective,Yes,In Progress
SMMS003208,AST005758,Level Crossing Signal,C00040,58.3,LC Gate Signal,Signal failure,Low,2,3,1,2025-06-16,2025-07-13,0,132,3,Preventive,Yes,Open
SMMS003209,AST006766,Level Crossing Signal,C00047,42.7,LC Gate Signal,Signal failure,Critical,4,4,3,2025-06-21,2025-06-24,7,142,2,Preventive,No,Open
SMMS003210,AST005446,Axle Counter,C00081,52.3,Axle Counter,Axle counter fault,High,2,4,2,2025-05-29,2025-06-04,27,127,2,Preventive,Yes,Deferred
SMMS003211,AST007326,Track Circuit,C00089,50.1,Track Circuit,Track circuit fault,Medium,2,3,4,2025-04-15,2025-05-01,61,130,4,Corrective,Yes,Open
SMMS003212,AST005767,Track Circuit,C00067,126.0,Track Circuit,Track circuit fault,Critical,4,4,3,2025-04-02,2025-04-05,87,69,2,Corrective,Yes,Deferred
SMMS003213,AST006942,Track Circuit,C00055,61.0,Track Circuit,Track circuit fault,High,3,3,2,2025-06-16,2025-06-22,9,170,3,Corrective,Yes,Deferred
SMMS003214,AST007037,Track Circuit,C00075,45.6,Track Circuit,Track circuit fault,Low,3,2,1,2025-05-23,2025-07-02,0,153,5,Corrective,No,Scheduled
SMMS003215,AST006753,Optical Fiber,C00012,115.7,OFC Link,Cable fault,High,3,5,3,2025-06-22,2025-06-27,4,100,4,Preventive,Yes,Open
SMMS003216,AST006819,Interlocking,C00057,100.8,Route Relay Interlocking,Interlocking inspection,High,3,5,2,2025-05-27,2025-06-06,25,259,5,Inspection,Yes,In Progress
SMMS003217,AST007662,Relay,C00076,127.7,Relay Interlocking,Relay degradation,Critical,3,3,4,2025-06-24,2025-06-26,5,181,5,Preventive,No,In Progress
SMMS003218,AST006247,Level Crossing Signal,C00038,81.7,LC Gate Signal,Signal failure,Medium,3,3,2,2025-06-09,2025-06-20,11,152,3,Corrective,Yes,Open
SMMS003219,AST007499,Interlocking,C00051,20.7,Route Relay Interlocking,Interlocking inspection,High,2,3,3,2025-06-23,2025-07-03,0,235,4,Inspection,Yes,Scheduled
SMMS003220,AST006623,Signal,C00003,11.6,Colour Light Signal,Signal failure,Medium,3,4,1,2025-05-31,2025-06-22,9,131,4,Corrective,No,Open
SMMS003221,AST005286,Point Machine,C00011,124.3,Electric Point Machine,Point machine fault,Medium,4,2,2,2025-06-17,2025-07-01,0,156,4,Preventive,No,Deferred
SMMS003222,AST005321,Axle Counter,C00011,144.6,Axle Counter,Axle counter fault,Low,3,2,2,2025-06-04,2025-07-20,0,74,3,Corrective,Yes,Open
SMMS003223,AST005837,Optical Fiber,C00013,105.9,OFC Link,Cable fault,Medium,3,3,2,2025-06-24,2025-07-13,0,180,3,Corrective,No,Scheduled
SMMS003224,AST006283,Axle Counter,C00038,15.7,Axle Counter,Axle counter fault,Low,2,2,1,2025-06-24,2025-08-05,0,100,5,Preventive,No,Completed
SMMS003225,AST006697,Track Circuit,C00054,22.9,Track Circuit,Track circuit fault,High,5,3,3,2025-06-10,2025-06-15,16,112,5,Corrective,Yes,Open
SMMS003226,AST007486,Signal,C00066,14.7,Colour Light Signal,Signal failure,High,3,3,2,2025-05-29,2025-06-10,21,189,5,Preventive,No,Open
SMMS003227,AST005741,Optical Fiber,C00058,68.5,OFC Link,Cable fault,High,4,5,2,2025-04-07,2025-04-14,78,141,2,Preventive,Yes,Open
SMMS003228,AST007074,Point Machine,C00033,51.0,Electric Point Machine,Point machine fault,High,3,4,3,2025-03-05,2025-03-17,106,143,4,Corrective,Yes,Open
SMMS003229,AST007404,Telecom Cable,C00054,13.9,Quad Cable,Cable fault,Low,3,1,1,2025-04-18,2025-05-17,0,147,4,Inspection,Yes,Completed
SMMS003230,AST008417,Optical Fiber,C00034,13.3,OFC Link,Cable fault,High,5,4,4,2025-06-17,2025-06-25,6,110,3,Preventive,No,Open
SMMS003231,AST005636,Level Crossing Signal,C00019,18.0,LC Gate Signal,Signal failure,Medium,3,2,3,2025-06-30,2025-07-18,0,87,4,Corrective,No,Scheduled
SMMS003232,AST006508,Interlocking,C00036,42.6,Route Relay Interlocking,Interlocking inspection,High,4,3,3,2025-06-17,2025-06-24,7,240,3,Inspection,Yes,Open
SMMS003233,AST005457,Interlocking,C00035,43.8,Route Relay Interlocking,Interlocking inspection,Low,1,2,2,2025-06-24,2025-08-01,0,212,3,Inspection,No,Deferred
SMMS003234,AST005555,Point Machine,C00004,78.2,Electric Point Machine,Point machine fault,Low,1,3,1,2025-06-24,2025-08-02,0,183,2,Inspection,No,Scheduled
SMMS003235,AST005288,Relay,C00096,130.5,Relay Interlocking,Relay degradation,Low,2,1,2,2025-04-09,2025-05-23,39,146,2,Corrective,No,In Progress
SMMS003236,AST005432,Signal,C00065,62.4,Colour Light Signal,Signal lamp/equipment replacement,High,2,3,2,2025-06-16,2025-06-21,0,115,3,Preventive,No,Completed
SMMS003237,AST007714,Relay,C00050,30.2,Relay Interlocking,Relay degradation,Medium,2,4,2,2025-06-16,2025-06-30,0,70,3,Corrective,No,Completed
SMMS003238,AST007018,Axle Counter,C00011,267.3,Axle Counter,Axle counter fault,Low,2,1,1,2025-06-27,2025-08-03,0,132,3,Inspection,No,Scheduled
SMMS003239,AST007048,Track Circuit,C00098,2.8,Track Circuit,Track circuit fault,Critical,4,5,4,2025-06-26,2025-06-28,3,140,4,Preventive,No,Scheduled
SMMS003240,AST008058,Relay,C00023,30.7,Relay Interlocking,Relay degradation,High,4,4,3,2025-05-29,2025-06-08,23,53,2,Preventive,Yes,Open
SMMS003241,AST005292,Axle Counter,C00029,50.9,Axle Counter,Axle counter fault,Medium,4,2,2,2025-06-10,2025-06-25,6,52,3,Corrective,Yes,Scheduled
SMMS003242,AST005564,Interlocking,C00054,36.8,Route Relay Interlocking,Interlocking inspection,Low,3,1,1,2025-06-25,2025-07-26,0,174,3,Inspection,Yes,Scheduled
SMMS003243,AST006096,Interlocking,C00009,60.5,Route Relay Interlocking,Interlocking inspection,Low,4,1,2,2025-04-27,2025-05-31,31,128,2,Inspection,Yes,Open
SMMS003244,AST007594,Axle Counter,C00020,46.4,Axle Counter,Axle counter fault,Low,3,2,1,2025-06-29,2025-07-30,0,70,3,Preventive,No,Completed
SMMS003245,AST007916,Signal,C00018,8.8,Colour Light Signal,Signal lamp/equipment replacement,Low,3,2,2,2025-06-23,2025-07-31,0,60,2,Inspection,Yes,Completed
SMMS003246,AST007739,Interlocking,C00089,42.2,Route Relay Interlocking,Interlocking inspection,Critical,3,4,4,2025-06-18,2025-06-22,9,247,3,Inspection,Yes,Scheduled
SMMS003247,AST007455,Optical Fiber,C00073,86.8,OFC Link,Cable fault,Low,3,2,1,2025-05-13,2025-06-17,14,109,2,Corrective,No,Open
SMMS003248,AST006378,Relay,C00085,146.1,Relay Interlocking,Relay degradation,High,4,3,1,2025-06-20,2025-06-25,0,93,2,Corrective,Yes,Completed
SMMS003249,AST007889,Interlocking,C00042,21.2,Route Relay Interlocking,Interlocking inspection,Critical,4,5,3,2025-06-22,2025-06-24,7,293,5,Inspection,No,Open
SMMS003250,AST008273,Point Machine,C00018,11.2,Electric Point Machine,Point machine fault,Medium,3,2,1,2025-03-28,2025-04-10,82,162,3,Corrective,No,Open
SMMS003251,AST005821,Axle Counter,C00056,3.4,Axle Counter,Axle counter fault,Medium,2,3,3,2025-06-22,2025-07-14,0,56,2,Preventive,No,Scheduled
SMMS003252,AST007605,Track Circuit,C00024,7.8,Track Circuit,Track circuit fault,Medium,4,2,3,2025-06-17,2025-07-06,0,139,2,Preventive,Yes,Deferred
SMMS003253,AST007774,Relay,C00062,15.1,Relay Interlocking,Relay degradation,Low,2,1,2,2025-06-22,2025-07-17,0,100,2,Inspection,Yes,Open
SMMS003254,AST006095,Point Machine,C00056,23.1,Electric Point Machine,Point machine fault,Low,3,3,1,2025-06-21,2025-07-28,0,115,3,Inspection,No,Scheduled
SMMS003255,AST005587,Point Machine,C00038,191.9,Electric Point Machine,Point machine fault,High,4,3,3,2025-06-05,2025-06-15,16,166,5,Preventive,Yes,Scheduled
SMMS003256,AST005406,Level Crossing Signal,C00032,21.1,LC Gate Signal,Signal failure,Low,3,2,2,2025-05-28,2025-07-05,0,89,4,Inspection,Yes,Completed
SMMS003257,AST007972,Relay,C00066,6.9,Relay Interlocking,Relay degradation,Medium,3,2,2,2025-05-28,2025-06-11,20,140,3,Corrective,Yes,Open
SMMS003258,AST007133,Signal,C00089,83.4,Colour Light Signal,Signal lamp/equipment replacement,High,2,3,4,2025-05-26,2025-06-07,24,62,2,Preventive,No,Deferred
SMMS003259,AST007701,Axle Counter,C00006,9.4,Axle Counter,Axle counter fault,High,1,3,3,2025-05-29,2025-06-04,0,107,4,Preventive,Yes,Completed
SMMS003260,AST008085,Point Machine,C00043,12.8,Electric Point Machine,Point machine fault,Medium,3,2,2,2025-06-04,2025-06-19,12,128,3,Corrective,Yes,Open
SMMS003261,AST006600,Axle Counter,C00093,48.6,Axle Counter,Axle counter fault,Critical,5,5,4,2025-04-29,2025-05-02,60,144,2,Corrective,Yes,Scheduled
SMMS003262,AST006740,Track Circuit,C00063,118.1,Track Circuit,Track circuit fault,Low,2,2,2,2025-06-07,2025-07-26,0,161,3,Preventive,No,Deferred
SMMS003263,AST005691,Axle Counter,C00078,91.7,Axle Counter,Axle counter fault,Critical,4,4,2,2025-06-27,2025-06-30,0,74,4,Corrective,Yes,Completed
SMMS003264,AST008367,Telecom Cable,C00055,64.0,Quad Cable,Cable fault,Medium,3,4,1,2025-06-06,2025-06-23,8,187,4,Preventive,Yes,Scheduled
SMMS003265,AST006919,Optical Fiber,C00085,138.0,OFC Link,Cable fault,Critical,3,5,4,2025-06-28,2025-07-01,0,249,4,Corrective,No,Scheduled
SMMS003266,AST007680,Point Machine,C00004,68.6,Electric Point Machine,Point machine fault,Low,1,1,1,2025-05-27,2025-06-29,0,105,3,Preventive,Yes,Completed
SMMS003267,AST006747,Signal,C00036,43.5,Colour Light Signal,Signal lamp/equipment replacement,Medium,2,3,2,2025-06-30,2025-07-19,0,77,3,Preventive,Yes,Open
SMMS003268,AST006370,Point Machine,C00005,40.1,Electric Point Machine,Point machine fault,Medium,4,2,2,2025-06-22,2025-07-12,0,54,3,Corrective,No,Completed
SMMS003269,AST007622,Axle Counter,C00062,54.6,Axle Counter,Axle counter fault,Low,4,2,2,2025-06-27,2025-08-01,0,114,2,Corrective,No,Open
SMMS003270,AST005755,Track Circuit,C00082,118.2,Track Circuit,Track circuit fault,High,4,3,2,2025-06-22,2025-06-29,2,129,4,Preventive,Yes,Open
SMMS003271,AST005649,Signal,C00077,29.7,Colour Light Signal,Signal failure,Medium,3,3,2,2025-06-20,2025-07-09,0,117,3,Corrective,Yes,Deferred
SMMS003272,AST008497,Interlocking,C00060,16.6,Route Relay Interlocking,Interlocking inspection,Medium,4,3,3,2025-06-05,2025-06-23,8,223,1,Inspection,No,Open
SMMS003273,AST006828,Relay,C00022,108.6,Relay Interlocking,Relay degradation,Medium,3,3,2,2025-06-20,2025-07-07,0,108,2,Preventive,Yes,Open
SMMS003274,AST005357,Relay,C00008,118.8,Relay Interlocking,Relay degradation,Low,1,2,2,2025-05-31,2025-07-05,0,85,3,Inspection,Yes,Open
SMMS003275,AST005637,Telecom Cable,C00084,30.8,Quad Cable,Cable fault,Medium,4,2,1,2025-06-27,2025-07-21,0,194,4,Preventive,No,In Progress
